270.96277, 188.03214, 177.53369, 184.05966, 189.20016, 209.42955, 297.40979
190.43393, 142.39615, 135.80759, 137.127, 142.00716, 154.99277, 207.0793
182.82579, 132.25838, 125.51527, 124.87464, 131.38419, 142.54425, 199.97853
176.17354, 126.13991, 116.51358, 117.31595, 126.07413, 140.72897, 190.9726
171.42484, 124.28709, 115.71535, 114.71577, 124.39902, 138.85863, 193.58621
184.89709, 133.54211, 122.94022, 123.17767, 129.40627, 141.89276, 187.69853
276.28833, 181.77705, 173.44019, 167.16475, 178.13014, 176.85397, 275.4566

